"y","m1","m2","m3","m4","x1","x2","u","v"
NA,NA,NA,NA,NA,1,0.318173243198544,2.26,-0.98
NA,NA,NA,NA,NA,1,-0.8374651838094,2.28,-0.98
NA,NA,NA,NA,NA,1,-0.650256169494241,2.3,-0.98
NA,NA,NA,NA,NA,1,0.220680367201567,2.32,-0.98
NA,NA,NA,NA,NA,1,-0.246414414606988,2.34,-0.98
NA,NA,NA,NA,NA,1,-0.216387179680169,2.36,-0.98
NA,NA,NA,NA,NA,1,-0.125941193662584,2.38,-0.98
NA,NA,NA,NA,NA,1,0.156347247306257,2.4,-0.98
NA,NA,NA,NA,NA,1,0.685460252687335,2.42,-0.98
NA,NA,NA,NA,NA,1,0.931840226519853,2.44,-0.98
NA,NA,NA,NA,NA,1,-0.399466122034937,2.46,-0.98
NA,NA,NA,NA,NA,1,0.165819603484124,2.48,-0.98
NA,NA,NA,NA,NA,1,-0.637363482732326,2.5,-0.98
NA,NA,NA,NA,NA,1,-0.205358345992863,2.52,-0.98
NA,NA,NA,NA,NA,1,0.544698937796056,2.54,-0.98
NA,NA,NA,NA,NA,1,0.618038558866829,2.56,-0.98
NA,NA,NA,NA,NA,1,0.25418339157477,2.58,-0.98
NA,NA,NA,NA,NA,1,-0.158203554339707,2.6,-0.98
NA,NA,NA,NA,NA,1,0.492313143331558,2.62,-0.98
NA,NA,NA,NA,NA,1,0.589403230231255,2.64,-0.98
NA,NA,NA,NA,NA,1,-0.262708907015622,2.66,-0.98
NA,NA,NA,NA,NA,1,0.473202017135918,2.68,-0.98
NA,NA,NA,NA,NA,1,0.0616154978051782,2.7,-0.98
