"y","m1","m2","m3","m4","x1","x2","u","v"
NA,NA,NA,NA,NA,1,0.42536637512967,-0.38,-1
NA,NA,NA,NA,NA,1,-0.207447995897382,-0.36,-1
NA,NA,NA,NA,NA,1,0.653530999086797,-0.34,-1
NA,NA,NA,NA,NA,1,-0.81943255616352,-0.32,-1
NA,NA,NA,NA,NA,1,-0.976652819663286,-0.3,-1
NA,NA,NA,NA,NA,1,-0.687141408678144,-0.28,-1
NA,NA,NA,NA,NA,1,-0.645328960381448,-0.26,-1
NA,NA,NA,NA,NA,1,0.36851089540869,-0.24,-1
NA,NA,NA,NA,NA,1,0.854724192991853,-0.22,-1
NA,NA,NA,NA,NA,1,0.728126989677548,-0.2,-1
NA,NA,NA,NA,NA,1,-0.0136773134581745,-0.18,-1
NA,NA,NA,NA,NA,1,-0.463865777943283,-0.16,-1
NA,NA,NA,NA,NA,1,0.0486759589985013,-0.14,-1
NA,NA,NA,NA,NA,1,0.129176255315542,-0.12,-1
NA,NA,NA,NA,NA,1,0.424202042631805,-0.1,-1
NA,NA,NA,NA,NA,1,0.269538754131645,-0.08,-1
NA,NA,NA,NA,NA,1,0.822101209778339,-0.0599999999999999,-1
NA,NA,NA,NA,NA,1,0.228617471177131,-0.04,-1
NA,NA,NA,NA,NA,1,-0.461320787668228,-0.02,-1
NA,NA,NA,NA,NA,1,0.889743003994226,0,-1
NA,NA,NA,NA,NA,1,-0.278347986750305,0.02,-1
NA,NA,NA,NA,NA,1,-0.763474578037858,0.04,-1
NA,NA,NA,NA,NA,1,-0.914815427269787,0.0600000000000001,-1
NA,NA,NA,NA,NA,1,0.851448420900851,0.0800000000000001,-1
NA,NA,NA,NA,NA,1,-0.18707935558632,0.1,-1
NA,NA,NA,NA,NA,1,0.00192160112783313,0.12,-1
NA,NA,NA,NA,NA,1,0.404783332720399,0.14,-1
NA,NA,NA,NA,NA,1,0.985066270455718,0.16,-1
NA,NA,NA,NA,NA,1,-0.790152572561055,0.18,-1
NA,NA,NA,NA,NA,1,-0.0315241669304669,0.2,-1
NA,NA,NA,NA,NA,1,-0.275098676327616,0.22,-1
NA,NA,NA,NA,NA,1,-0.0799228274263442,0.24,-1
NA,NA,NA,NA,NA,1,-0.878135517705232,0.26,-1
NA,NA,NA,NA,NA,1,0.581379563547671,0.28,-1
NA,NA,NA,NA,NA,1,0.266364611219615,0.3,-1
NA,NA,NA,NA,NA,1,-0.09731888724491,0.32,-1
NA,NA,NA,NA,NA,1,0.269090395886451,0.34,-1
NA,NA,NA,NA,NA,1,0.148873772006482,0.36,-1
NA,NA,NA,NA,NA,1,-0.157302540261298,0.38,-1
NA,NA,NA,NA,NA,1,0.475239786785096,0.4,-1
NA,NA,NA,NA,NA,1,0.145882508717477,0.42,-1
NA,NA,NA,NA,NA,1,-0.160607819445431,0.44,-1
NA,NA,NA,NA,NA,1,-0.894579890649766,0.46,-1
NA,NA,NA,NA,NA,1,0.878209935501218,0.48,-1
NA,NA,NA,NA,NA,1,-0.622006831690669,0.5,-1
NA,NA,NA,NA,NA,1,-0.549128259532154,0.52,-1
NA,NA,NA,NA,NA,1,-0.830201352015138,0.54,-1
NA,NA,NA,NA,NA,1,-0.381108669564128,0.56,-1
NA,NA,NA,NA,NA,1,-0.220757651608437,0.58,-1
NA,NA,NA,NA,NA,1,-0.638939301483333,0.6,-1
NA,NA,NA,NA,NA,1,0.844861025456339,0.62,-1
NA,NA,NA,NA,NA,1,-0.692095416598022,0.64,-1
NA,NA,NA,NA,NA,1,0.186134366318583,0.66,-1
NA,NA,NA,NA,NA,1,-0.332241026218981,0.68,-1
NA,NA,NA,NA,NA,1,-0.999550791457295,0.7,-1
NA,NA,NA,NA,NA,1,-0.54923253133893,0.72,-1
NA,NA,NA,NA,NA,1,-0.948024604003876,0.74,-1
NA,NA,NA,NA,NA,1,0.207693276461214,0.76,-1
NA,NA,NA,NA,NA,1,-0.739459511358291,0.78,-1
NA,NA,NA,NA,NA,1,-0.388719780370593,0.8,-1
NA,NA,NA,NA,NA,1,0.310486913658679,0.82,-1
NA,NA,NA,NA,NA,1,0.012791370972991,0.84,-1
NA,NA,NA,NA,NA,1,0.970543418545276,0.86,-1
NA,NA,NA,NA,NA,1,0.550055156927556,0.88,-1
NA,NA,NA,NA,NA,1,-0.265622123610228,0.9,-1
NA,NA,NA,NA,NA,1,-0.618475019000471,0.92,-1
NA,NA,NA,NA,NA,1,-0.613370761275291,0.94,-1
NA,NA,NA,NA,NA,1,-0.844954470172524,0.96,-1
NA,NA,NA,NA,NA,1,0.0382704949006438,0.98,-1
NA,NA,NA,NA,NA,1,-0.87534266570583,1,-1
NA,NA,NA,NA,NA,1,-0.0106334527954459,1.02,-1
NA,NA,NA,NA,NA,1,-0.673965197987854,1.04,-1
NA,NA,NA,NA,NA,1,0.629239631816745,1.06,-1
NA,NA,NA,NA,NA,1,-0.618121125735343,1.08,-1
NA,NA,NA,NA,NA,1,-0.381001977715641,1.1,-1
NA,NA,NA,NA,NA,1,-0.283927859272808,1.12,-1
NA,NA,NA,NA,NA,1,0.0776920020580292,1.14,-1
NA,NA,NA,NA,NA,1,0.844049557112157,1.16,-1
NA,NA,NA,NA,NA,1,0.435437104199082,1.18,-1
NA,NA,NA,NA,NA,1,0.212875308468938,1.2,-1
NA,NA,NA,NA,NA,1,-0.14049372728914,1.22,-1
NA,NA,NA,NA,NA,1,-0.146453917957842,1.24,-1
NA,NA,NA,NA,NA,1,0.207267998252064,1.26,-1
NA,NA,NA,NA,NA,1,-0.452886385843158,1.28,-1
NA,NA,NA,NA,NA,1,-0.210063902195543,1.3,-1
NA,NA,NA,NA,NA,1,0.87544206250459,1.32,-1
NA,NA,NA,NA,NA,1,0.180314121302217,1.34,-1
NA,NA,NA,NA,NA,1,-0.249618743080646,1.36,-1
NA,NA,NA,NA,NA,1,0.0410841596312821,1.38,-1
NA,NA,NA,NA,NA,1,0.255363870877773,1.4,-1
NA,NA,NA,NA,NA,1,0.762834010645747,1.42,-1
NA,NA,NA,NA,NA,1,-0.384630782529712,1.44,-1
NA,NA,NA,NA,NA,1,-0.183525326196104,1.46,-1
NA,NA,NA,NA,NA,1,0.739835276734084,1.48,-1
NA,NA,NA,NA,NA,1,0.461132264696062,1.5,-1
NA,NA,NA,NA,NA,1,0.955202406272292,1.52,-1
NA,NA,NA,NA,NA,1,-0.292023497633636,1.54,-1
NA,NA,NA,NA,NA,1,0.835236703045666,1.56,-1
NA,NA,NA,NA,NA,1,0.291690188925713,1.58,-1
NA,NA,NA,NA,NA,1,-0.0539505421184003,1.6,-1
NA,NA,NA,NA,NA,1,0.723443021066487,1.62,-1
NA,NA,NA,NA,NA,1,-0.640525567345321,1.64,-1
NA,NA,NA,NA,NA,1,0.499269844032824,1.66,-1
NA,NA,NA,NA,NA,1,0.00270558521151543,1.68,-1
NA,NA,NA,NA,NA,1,0.816111756954342,1.7,-1
NA,NA,NA,NA,NA,1,-0.844742729794234,1.72,-1
NA,NA,NA,NA,NA,1,0.658056421671063,1.74,-1
NA,NA,NA,NA,NA,1,-0.203973184339702,1.76,-1
NA,NA,NA,NA,NA,1,0.198642105795443,1.78,-1
NA,NA,NA,NA,NA,1,0.57832982391119,1.8,-1
NA,NA,NA,NA,NA,1,-0.153305954299867,1.82,-1
NA,NA,NA,NA,NA,1,0.6634605913423,1.84,-1
NA,NA,NA,NA,NA,1,0.606471256352961,1.86,-1
NA,NA,NA,NA,NA,1,-0.953574131242931,1.88,-1
NA,NA,NA,NA,NA,1,0.952994449995458,1.9,-1
NA,NA,NA,NA,NA,1,0.18079934315756,1.92,-1
NA,NA,NA,NA,NA,1,-0.685073161032051,1.94,-1
NA,NA,NA,NA,NA,1,0.65903783403337,1.96,-1
NA,NA,NA,NA,NA,1,-0.79187130741775,1.98,-1
NA,NA,NA,NA,NA,1,-0.488702168222517,2,-1
NA,NA,NA,NA,NA,1,0.460788482800126,2.02,-1
NA,NA,NA,NA,NA,1,-0.496709595900029,2.04,-1
NA,NA,NA,NA,NA,1,0.287632378283888,2.06,-1
NA,NA,NA,NA,NA,1,0.865981858689338,2.08,-1
NA,NA,NA,NA,NA,1,0.369502432178706,2.1,-1
NA,NA,NA,NA,NA,1,-0.671745887026191,2.12,-1
NA,NA,NA,NA,NA,1,-0.688165382482111,2.14,-1
NA,NA,NA,NA,NA,1,0.933730349875987,2.16,-1
NA,NA,NA,NA,NA,1,-0.288455285131931,2.18,-1
NA,NA,NA,NA,NA,1,0.720425499603152,2.2,-1
NA,NA,NA,NA,NA,1,-0.601136485114694,2.22,-1
NA,NA,NA,NA,NA,1,-0.233365123625845,2.24,-1
NA,NA,NA,NA,NA,1,-0.231662424746901,2.26,-1
NA,NA,NA,NA,NA,1,0.923652311787009,2.28,-1
NA,NA,NA,NA,NA,1,0.233641746453941,2.3,-1
NA,NA,NA,NA,NA,1,0.349994728341699,2.32,-1
NA,NA,NA,NA,NA,1,-0.99224763084203,2.34,-1
NA,NA,NA,NA,NA,1,0.677119386848062,2.36,-1
NA,NA,NA,NA,NA,1,0.743672627955675,2.38,-1
NA,NA,NA,NA,NA,1,-0.014659071341157,2.4,-1
NA,NA,NA,NA,NA,1,-0.462854267563671,2.42,-1
NA,NA,NA,NA,NA,1,-0.277962909080088,2.44,-1
NA,NA,NA,NA,NA,1,-0.928510115481913,2.46,-1
NA,NA,NA,NA,NA,1,0.948787482455373,2.48,-1
NA,NA,NA,NA,NA,1,-0.228380549233407,2.5,-1
NA,NA,NA,NA,NA,1,0.0686535411514342,2.52,-1
NA,NA,NA,NA,NA,1,0.62003831891343,2.54,-1
NA,NA,NA,NA,NA,1,0.157676954753697,2.56,-1
NA,NA,NA,NA,NA,1,-0.0830305982381105,2.58,-1
NA,NA,NA,NA,NA,1,0.200157035607845,2.6,-1
NA,NA,NA,NA,NA,1,0.36473592557013,2.62,-1
NA,NA,NA,NA,NA,1,-0.405301864724606,2.64,-1
NA,NA,NA,NA,NA,1,0.368213195819408,2.66,-1
NA,NA,NA,NA,NA,1,0.451774199493229,2.68,-1
NA,NA,NA,NA,NA,1,-0.278841042891145,2.7,-1
NA,NA,NA,NA,NA,1,-0.145482597872615,2.72,-1
NA,NA,NA,NA,NA,1,0.451609907671809,2.74,-1
NA,NA,NA,NA,NA,1,-0.252212278079242,2.76,-1
NA,NA,NA,NA,NA,1,-0.198250915389508,2.78,-1
NA,NA,NA,NA,NA,1,-0.993403951637447,2.8,-1
NA,NA,NA,NA,NA,1,-0.755130333360285,2.82,-1
NA,NA,NA,NA,NA,1,-0.0841329959221184,2.84,-1
NA,NA,NA,NA,NA,1,-0.136371609289199,2.86,-1
NA,NA,NA,NA,NA,1,-0.899714614730328,2.88,-1
NA,NA,NA,NA,NA,1,-0.0855798525735736,2.9,-1
NA,NA,NA,NA,NA,1,-0.411269205156714,2.92,-1
NA,NA,NA,NA,NA,1,-0.495489770080894,2.94,-1
NA,NA,NA,NA,NA,1,-0.254080155864358,2.96,-1
NA,NA,NA,NA,NA,1,0.174672042485327,2.98,-1
NA,NA,NA,NA,NA,1,-0.149350022431463,3,-1
NA,NA,NA,NA,NA,1,-0.299373521003872,3.02,-1
NA,NA,NA,NA,NA,1,-0.85743773682043,3.04,-1
NA,NA,NA,NA,NA,1,-0.46484823897481,3.06,-1
NA,NA,NA,NA,NA,1,0.250881093088537,3.08,-1
NA,NA,NA,NA,NA,1,0.394841774832457,3.1,-1
NA,NA,NA,NA,NA,1,-0.910124053712934,3.12,-1
NA,NA,NA,NA,NA,1,-0.0647109388373792,3.14,-1
NA,NA,NA,NA,NA,1,-0.439114074222744,3.16,-1
NA,NA,NA,NA,NA,1,0.605014504399151,3.18,-1
NA,NA,NA,NA,NA,1,-0.568167133722454,3.2,-1
NA,NA,NA,NA,NA,1,-0.889015064109117,3.22,-1
NA,NA,NA,NA,NA,1,-0.875132112763822,3.24,-1
NA,NA,NA,NA,NA,1,-0.393498630728573,3.26,-1
NA,NA,NA,NA,NA,1,0.980606514029205,3.28,-1
NA,NA,NA,NA,NA,1,0.374984075315297,3.3,-1
NA,NA,NA,NA,NA,1,0.634006522130221,3.32,-1
NA,NA,NA,NA,NA,1,-0.268897444475442,3.34,-1
NA,NA,NA,NA,NA,1,-0.869302665349096,3.36,-1
NA,NA,NA,NA,NA,1,-0.10476302029565,3.38,-1
NA,NA,NA,NA,NA,1,-0.0220969575457275,3.4,-1
NA,NA,NA,NA,NA,1,-0.465149234049022,3.42,-1
NA,NA,NA,NA,NA,1,-0.859834473580122,3.44,-1
NA,NA,NA,NA,NA,1,-0.860917094163597,3.46,-1
NA,NA,NA,NA,NA,1,0.141154051758349,3.48,-1
NA,NA,NA,NA,NA,1,0.474898603744805,3.5,-1
NA,NA,NA,NA,NA,1,-0.962498498149216,-1,-0.98
NA,NA,NA,NA,NA,1,-0.152157763484865,-0.98,-0.98
NA,NA,NA,NA,NA,1,0.533657976426184,-0.96,-0.98
NA,NA,NA,NA,NA,1,-0.809361793100834,-0.94,-0.98
NA,NA,NA,NA,NA,1,-0.185549092013389,-0.92,-0.98
NA,NA,NA,NA,NA,1,0.103659004438668,-0.9,-0.98
NA,NA,NA,NA,NA,1,0.747070060111582,-0.88,-0.98
NA,NA,NA,NA,NA,1,-0.669260094407946,-0.86,-0.98
NA,NA,NA,NA,NA,1,0.400276426691562,-0.84,-0.98
NA,NA,NA,NA,NA,1,0.730044881813228,-0.82,-0.98
NA,NA,NA,NA,NA,1,-0.909116857685149,-0.8,-0.98
NA,NA,NA,NA,NA,1,-0.961509598884732,-0.78,-0.98
NA,NA,NA,NA,NA,1,0.506475400645286,-0.76,-0.98
NA,NA,NA,NA,NA,1,0.622647474054247,-0.74,-0.98
NA,NA,NA,NA,NA,1,0.495019322261214,-0.72,-0.98
NA,NA,NA,NA,NA,1,0.868263829499483,-0.7,-0.98
NA,NA,NA,NA,NA,1,0.396176583599299,-0.68,-0.98
NA,NA,NA,NA,NA,1,-0.6747014853172,-0.66,-0.98
NA,NA,NA,NA,NA,1,-0.25503105763346,-0.64,-0.98
NA,NA,NA,NA,NA,1,-0.280562181957066,-0.62,-0.98
NA,NA,NA,NA,NA,1,-0.504747004248202,-0.6,-0.98
NA,NA,NA,NA,NA,1,0.658277893904597,-0.58,-0.98
NA,NA,NA,NA,NA,1,-0.502190051600337,-0.56,-0.98
NA,NA,NA,NA,NA,1,-0.340491636190563,-0.54,-0.98
NA,NA,NA,NA,NA,1,-0.351892913226038,-0.52,-0.98
NA,NA,NA,NA,NA,1,0.393460903782398,-0.5,-0.98
NA,NA,NA,NA,NA,1,-0.31263326248154,-0.48,-0.98
NA,NA,NA,NA,NA,1,-0.619905609637499,-0.46,-0.98
NA,NA,NA,NA,NA,1,0.225409821607172,-0.44,-0.98
NA,NA,NA,NA,NA,1,0.988937384448946,-0.42,-0.98
NA,NA,NA,NA,NA,1,0.529523877426982,-0.4,-0.98
NA,NA,NA,NA,NA,1,-0.74219201086089,-0.38,-0.98
NA,NA,NA,NA,NA,1,0.716312118340284,-0.36,-0.98
NA,NA,NA,NA,NA,1,-0.0706947804428637,-0.34,-0.98
NA,NA,NA,NA,NA,1,-0.191129995044321,-0.32,-0.98
NA,NA,NA,NA,NA,1,0.887669743038714,-0.3,-0.98
NA,NA,NA,NA,NA,1,-0.641614257823676,-0.28,-0.98
NA,NA,NA,NA,NA,1,0.517799964174628,-0.26,-0.98
NA,NA,NA,NA,NA,1,-0.376075501553714,-0.24,-0.98
NA,NA,NA,NA,NA,1,0.696704833302647,-0.22,-0.98
NA,NA,NA,NA,NA,1,-0.12235601991415,-0.2,-0.98
NA,NA,NA,NA,NA,1,0.335424869321287,-0.18,-0.98
NA,NA,NA,NA,NA,1,-0.675922982394695,-0.16,-0.98
NA,NA,NA,NA,NA,1,-0.494814469944686,-0.14,-0.98
NA,NA,NA,NA,NA,1,-0.274412891361862,-0.12,-0.98
NA,NA,NA,NA,NA,1,-0.239968410693109,-0.1,-0.98
NA,NA,NA,NA,NA,1,0.770878111477941,-0.08,-0.98
NA,NA,NA,NA,NA,1,-0.244448069948703,-0.0599999999999999,-0.98
NA,NA,NA,NA,NA,1,0.178295109886676,-0.04,-0.98
NA,NA,NA,NA,NA,1,0.818579615559429,-0.02,-0.98
NA,NA,NA,NA,NA,1,-0.216293978970498,0,-0.98
NA,NA,NA,NA,NA,1,0.52768449485302,0.02,-0.98
NA,NA,NA,NA,NA,1,0.685584124643356,0.04,-0.98
NA,NA,NA,NA,NA,1,0.324012617580593,0.0600000000000001,-0.98
NA,NA,NA,NA,NA,1,0.201657054014504,0.0800000000000001,-0.98
NA,NA,NA,NA,NA,1,0.487425667233765,0.1,-0.98
NA,NA,NA,NA,NA,1,0.0830434202216566,0.12,-0.98
NA,NA,NA,NA,NA,1,0.286821444984525,0.14,-0.98
NA,NA,NA,NA,NA,1,-0.776450291741639,0.16,-0.98
NA,NA,NA,NA,NA,1,-0.861863602418453,0.18,-0.98
NA,NA,NA,NA,NA,1,-0.953783144243062,0.2,-0.98
NA,NA,NA,NA,NA,1,-0.516307194251567,0.22,-0.98
NA,NA,NA,NA,NA,1,0.68312770081684,0.24,-0.98
NA,NA,NA,NA,NA,1,0.269040706567466,0.26,-0.98
NA,NA,NA,NA,NA,1,0.61042271880433,0.28,-0.98
NA,NA,NA,NA,NA,1,-0.343979307916015,0.3,-0.98
NA,NA,NA,NA,NA,1,0.987257636152208,0.32,-0.98
NA,NA,NA,NA,NA,1,0.431810824200511,0.34,-0.98
NA,NA,NA,NA,NA,1,0.527939470484853,0.36,-0.98
NA,NA,NA,NA,NA,1,-0.192188675981015,0.38,-0.98
NA,NA,NA,NA,NA,1,-0.634957219474018,0.4,-0.98
NA,NA,NA,NA,NA,1,-0.851511741988361,0.42,-0.98
NA,NA,NA,NA,NA,1,-0.198529860004783,0.44,-0.98
NA,NA,NA,NA,NA,1,0.452360925264657,0.46,-0.98
NA,NA,NA,NA,NA,1,0.659600340295583,0.48,-0.98
NA,NA,NA,NA,NA,1,-0.420125710312277,0.5,-0.98
NA,NA,NA,NA,NA,1,0.289082441944629,0.52,-0.98
NA,NA,NA,NA,NA,1,-0.260544173885137,0.54,-0.98
NA,NA,NA,NA,NA,1,0.901436293497682,0.56,-0.98
NA,NA,NA,NA,NA,1,-0.0946082882583141,0.58,-0.98
NA,NA,NA,NA,NA,1,0.013674951158464,0.6,-0.98
NA,NA,NA,NA,NA,1,0.57614718656987,0.62,-0.98
NA,NA,NA,NA,NA,1,-0.465851323213428,0.64,-0.98
NA,NA,NA,NA,NA,1,-0.823319950141013,0.66,-0.98
NA,NA,NA,NA,NA,1,0.687448285054415,0.68,-0.98
NA,NA,NA,NA,NA,1,-0.623492093756795,0.7,-0.98
NA,NA,NA,NA,NA,1,0.980259865988046,0.72,-0.98
NA,NA,NA,NA,NA,1,-0.29188662674278,0.74,-0.98
NA,NA,NA,NA,NA,1,-0.403754347935319,0.76,-0.98
NA,NA,NA,NA,NA,1,-0.221879555378109,0.78,-0.98
NA,NA,NA,NA,NA,1,0.85785911930725,0.8,-0.98
NA,NA,NA,NA,NA,1,-0.656302369199693,0.82,-0.98
NA,NA,NA,NA,NA,1,0.482046013697982,0.84,-0.98
NA,NA,NA,NA,NA,1,-0.0988144357688725,0.86,-0.98
NA,NA,NA,NA,NA,1,0.492055282462388,0.88,-0.98
NA,NA,NA,NA,NA,1,-0.844360319897532,0.9,-0.98
NA,NA,NA,NA,NA,1,-0.193354842253029,0.92,-0.98
NA,NA,NA,NA,NA,1,0.127523125614971,0.94,-0.98
NA,NA,NA,NA,NA,1,-0.915377895347774,0.96,-0.98
NA,NA,NA,NA,NA,1,-0.959537345450372,0.98,-0.98
NA,NA,NA,NA,NA,1,0.0299296537414193,1,-0.98
NA,NA,NA,NA,NA,1,0.19361365493387,1.02,-0.98
NA,NA,NA,NA,NA,1,0.574020836036652,1.04,-0.98
NA,NA,NA,NA,NA,1,0.179609263315797,1.06,-0.98
NA,NA,NA,NA,NA,1,-0.692722754087299,1.08,-0.98
NA,NA,NA,NA,NA,1,-0.1559455296956,1.1,-0.98
NA,NA,NA,NA,NA,1,-0.418314147740602,1.12,-0.98
NA,NA,NA,NA,NA,1,-0.655520199798048,1.14,-0.98
NA,NA,NA,NA,NA,1,0.784294090233743,1.16,-0.98
NA,NA,NA,NA,NA,1,0.0345826963894069,1.18,-0.98
NA,NA,NA,NA,NA,1,0.967002329882234,1.2,-0.98
NA,NA,NA,NA,NA,1,-0.839906163979322,1.22,-0.98
NA,NA,NA,NA,NA,1,0.0834977715276182,1.24,-0.98
NA,NA,NA,NA,NA,1,0.688673360273242,1.26,-0.98
NA,NA,NA,NA,NA,1,0.438820805866271,1.28,-0.98
NA,NA,NA,NA,NA,1,-0.508629775140435,1.3,-0.98
NA,NA,NA,NA,NA,1,-0.0421126009896398,1.32,-0.98
NA,NA,NA,NA,NA,1,-0.542871843557805,1.34,-0.98
NA,NA,NA,NA,NA,1,0.173157694749534,1.36,-0.98
NA,NA,NA,NA,NA,1,-0.0426241145469248,1.38,-0.98
NA,NA,NA,NA,NA,1,-0.539293461944908,1.4,-0.98
NA,NA,NA,NA,NA,1,-0.0372577989473939,1.42,-0.98
NA,NA,NA,NA,NA,1,-0.686485406011343,1.44,-0.98
NA,NA,NA,NA,NA,1,0.47089281026274,1.46,-0.98
NA,NA,NA,NA,NA,1,-0.689417130779475,1.48,-0.98
NA,NA,NA,NA,NA,1,0.213488813955337,1.5,-0.98
NA,NA,NA,NA,NA,1,-0.234048904385418,1.52,-0.98
NA,NA,NA,NA,NA,1,-0.472319765947759,1.54,-0.98
NA,NA,NA,NA,NA,1,0.155570539180189,1.56,-0.98
NA,NA,NA,NA,NA,1,-0.0675533092580736,1.58,-0.98
NA,NA,NA,NA,NA,1,0.350052086170763,1.6,-0.98
NA,NA,NA,NA,NA,1,-0.380078341811895,1.62,-0.98
NA,NA,NA,NA,NA,1,-0.716471589636058,1.64,-0.98
NA,NA,NA,NA,NA,1,-0.695861156098545,1.66,-0.98
NA,NA,NA,NA,NA,1,-0.687456044368446,1.68,-0.98
NA,NA,NA,NA,NA,1,0.811489752028137,1.7,-0.98
NA,NA,NA,NA,NA,1,-0.867595451883972,1.72,-0.98
NA,NA,NA,NA,NA,1,0.157449548598379,1.74,-0.98
NA,NA,NA,NA,NA,1,0.0444760015234351,1.76,-0.98
NA,NA,NA,NA,NA,1,-0.808749035466462,1.78,-0.98
NA,NA,NA,NA,NA,1,0.021234585903585,1.8,-0.98
NA,NA,NA,NA,NA,1,-0.247634149622172,1.82,-0.98
NA,NA,NA,NA,NA,1,-0.285675738938153,1.84,-0.98
NA,NA,NA,NA,NA,1,-0.0552850961685181,1.86,-0.98
NA,NA,NA,NA,NA,1,-0.300189718604088,1.88,-0.98
NA,NA,NA,NA,NA,1,-0.693913894239813,1.9,-0.98
NA,NA,NA,NA,NA,1,-0.495389892254025,1.92,-0.98
NA,NA,NA,NA,NA,1,0.585284405853599,1.94,-0.98
NA,NA,NA,NA,NA,1,-0.0843812837265432,1.96,-0.98
NA,NA,NA,NA,NA,1,0.542920342646539,1.98,-0.98
NA,NA,NA,NA,NA,1,0.671938053332269,2,-0.98
NA,NA,NA,NA,NA,1,0.114182890858501,2.02,-0.98
NA,NA,NA,NA,NA,1,0.0330082201398909,2.04,-0.98
NA,NA,NA,NA,NA,1,0.0547503596171737,2.06,-0.98
NA,NA,NA,NA,NA,1,-0.844464226160198,2.08,-0.98
NA,NA,NA,NA,NA,1,0.104286945890635,2.1,-0.98
NA,NA,NA,NA,NA,1,-0.289322446566075,2.12,-0.98
NA,NA,NA,NA,NA,1,-0.388494708575308,2.14,-0.98
NA,NA,NA,NA,NA,1,0.13249959051609,2.16,-0.98
NA,NA,NA,NA,NA,1,0.32352558337152,2.18,-0.98
NA,NA,NA,NA,NA,1,-0.22957648569718,2.2,-0.98
NA,NA,NA,NA,NA,1,-0.0202685566619039,2.22,-0.98
NA,NA,NA,NA,NA,1,0.87264436436817,2.24,-0.98
NA,NA,NA,NA,NA,1,0.10912792943418,2.26,-0.98
NA,NA,NA,NA,NA,1,-0.457032002042979,2.28,-0.98
NA,NA,NA,NA,NA,1,0.450507573317736,2.3,-0.98
NA,NA,NA,NA,NA,1,0.193176067434251,2.32,-0.98
NA,NA,NA,NA,NA,1,-0.559848725330085,2.34,-0.98
NA,NA,NA,NA,NA,1,0.493462254758924,2.36,-0.98
NA,NA,NA,NA,NA,1,-0.22859898256138,2.38,-0.98
NA,NA,NA,NA,NA,1,-0.754385830834508,2.4,-0.98
NA,NA,NA,NA,NA,1,-0.415448767598718,2.42,-0.98
NA,NA,NA,NA,NA,1,-0.112764937337488,2.44,-0.98
NA,NA,NA,NA,NA,1,-0.308022322598845,2.46,-0.98
NA,NA,NA,NA,NA,1,-0.567783827427775,2.48,-0.98
NA,NA,NA,NA,NA,1,0.518427007831633,2.5,-0.98
NA,NA,NA,NA,NA,1,-0.222715949639678,2.52,-0.98
NA,NA,NA,NA,NA,1,0.236829015891999,2.54,-0.98
NA,NA,NA,NA,NA,1,-0.554512445349246,2.56,-0.98
NA,NA,NA,NA,NA,1,0.78831099299714,2.58,-0.98
NA,NA,NA,NA,NA,1,0.847213545348495,2.6,-0.98
NA,NA,NA,NA,NA,1,0.241233095526695,2.62,-0.98
NA,NA,NA,NA,NA,1,0.0161859765648842,2.64,-0.98
NA,NA,NA,NA,NA,1,0.792887943796813,2.66,-0.98
NA,NA,NA,NA,NA,1,-0.763966814614832,2.68,-0.98
NA,NA,NA,NA,NA,1,0.249415637459606,2.7,-0.98
